source_match_id,date,team,opponent,tournament,listed_home,neutral,goals_for,goals_against,y_result_ordered,pre_elo,opponent_pre_elo,elo_diff,pre_match_expected_result
311,1911-04-23,Switzerland,France,Friendly,TRUE,FALSE,5,2,win,1470.3958,1369.6394,100.75639999999999,0.760541
311,1911-04-23,France,Switzerland,Friendly,FALSE,FALSE,2,5,loss,1369.6394,1470.3958,-100.75639999999999,0.239459
312,1911-04-27,Jersey,Guernsey,Muratti Vase,TRUE,FALSE,4,1,win,1532.5651,1567.6724,-35.107299999999896,0.592317
312,1911-04-27,Guernsey,Jersey,Muratti Vase,FALSE,FALSE,1,4,loss,1567.6724,1532.5651,35.107299999999896,0.407683
313,1911-04-30,Belgium,France,Friendly,TRUE,FALSE,7,1,win,1508.4114,1361.2583,147.1531,0.805766
313,1911-04-30,France,Belgium,Friendly,FALSE,FALSE,1,7,loss,1361.2583,1508.4114,-147.1531,0.194234
314,1911-05-07,Austria,Hungary,Friendly,TRUE,FALSE,3,1,win,1462.1779,1521.8151,-59.63720000000012,0.557827
314,1911-05-07,Hungary,Austria,Friendly,FALSE,FALSE,1,3,loss,1521.8151,1462.1779,59.63720000000012,0.442173
315,1911-05-07,Italy,Switzerland,Friendly,TRUE,FALSE,2,2,draw,1480.4904,1478.7769,1.71349999999984,0.642334
315,1911-05-07,Switzerland,Italy,Friendly,FALSE,FALSE,2,2,draw,1478.7769,1480.4904,-1.71349999999984,0.357666
316,1911-05-21,Switzerland,Italy,Friendly,TRUE,FALSE,3,0,win,1481.6236,1477.6437,3.979899999999816,0.645326
316,1911-05-21,Italy,Switzerland,Friendly,FALSE,FALSE,0,3,loss,1477.6437,1481.6236,-3.979899999999816,0.354674
317,1911-06-18,Sweden,Germany,Friendly,TRUE,FALSE,2,4,loss,1506.0634,1474.5167,31.5467000000001,0.680755
317,1911-06-18,Germany,Sweden,Friendly,FALSE,FALSE,4,2,win,1474.5167,1506.0634,-31.5467000000001,0.319245
318,1911-08-15,Argentina,Uruguay,Copa Lipton,TRUE,FALSE,0,2,loss,1515.5955,1528.5213,-12.925800000000208,0.622751
318,1911-08-15,Uruguay,Argentina,Copa Lipton,FALSE,FALSE,2,0,win,1528.5213,1515.5955,12.925800000000208,0.377249
319,1911-09-17,Sweden,Norway,Friendly,TRUE,FALSE,4,1,win,1485.6407,1458.8566,26.784099999999853,0.674768
319,1911-09-17,Norway,Sweden,Friendly,FALSE,FALSE,1,4,loss,1458.8566,1485.6407,-26.784099999999853,0.325232
320,1911-09-17,Uruguay,Argentina,Copa Newton,TRUE,FALSE,2,3,loss,1556.5451,1487.5717,68.97340000000008,0.725655
320,1911-09-17,Argentina,Uruguay,Copa Newton,FALSE,FALSE,3,2,win,1487.5717,1556.5451,-68.97340000000008,0.274345
321,1911-10-08,Uruguay,Argentina,Copa Premio Honor Uruguayo,TRUE,FALSE,1,1,draw,1534.7754,1509.3414,25.43399999999997,0.67306
321,1911-10-08,Argentina,Uruguay,Copa Premio Honor Uruguayo,FALSE,FALSE,1,1,draw,1509.3414,1534.7754,-25.43399999999997,0.32694
322,1911-10-09,Germany,Austria,Friendly,TRUE,FALSE,1,2,loss,1494.9394,1475.4431,19.49630000000002,0.665494
322,1911-10-09,Austria,Germany,Friendly,FALSE,FALSE,2,1,win,1475.4431,1494.9394,-19.49630000000002,0.334506
323,1911-10-22,Argentina,Uruguay,Copa Premio Honor Argentino,TRUE,FALSE,2,0,win,1514.5332,1529.5836,-15.050399999999854,0.619873
323,1911-10-22,Uruguay,Argentina,Copa Premio Honor Argentino,FALSE,FALSE,0,2,loss,1529.5836,1514.5332,15.050399999999854,0.380127
324,1911-10-22,Finland,Sweden,Friendly,TRUE,FALSE,2,5,loss,1500,1497.0238,2.9762000000000626,0.644002
324,1911-10-22,Sweden,Finland,Friendly,FALSE,FALSE,5,2,win,1497.0238,1500,-2.9762000000000626,0.355998
325,1911-10-29,Germany,Sweden,Friendly,TRUE,FALSE,1,3,loss,1481.6295,1519.5639,-37.934400000000096,0.588381
325,1911-10-29,Sweden,Germany,Friendly,FALSE,FALSE,3,1,win,1519.5639,1481.6295,37.934400000000096,0.411619
326,1911-10-29,Hungary,Switzerland,Friendly,TRUE,FALSE,9,0,win,1508.5499,1494.0372,14.512699999999995,0.659078
326,1911-10-29,Switzerland,Hungary,Friendly,FALSE,FALSE,0,9,loss,1494.0372,1508.5499,-14.512699999999995,0.340922
327,1911-10-29,Luxembourg,France,Friendly,TRUE,FALSE,1,4,loss,1500,1353.0033,146.99669999999992,0.805625
327,1911-10-29,France,Luxembourg,Friendly,FALSE,FALSE,4,1,win,1353.0033,1500,-146.99669999999992,0.194375
328,1911-10-29,Uruguay,Argentina,Copa Premio Honor Uruguayo,TRUE,FALSE,3,0,win,1512.4779,1531.6389,-19.16099999999983,0.614282
328,1911-10-29,Argentina,Uruguay,Copa Premio Honor Uruguayo,FALSE,FALSE,0,3,loss,1531.6389,1512.4779,19.16099999999983,0.385718
329,1911-11-05,Hungary,Austria,Friendly,TRUE,FALSE,2,0,win,1525.596,1488.753,36.843000000000075,0.687344
329,1911-11-05,Austria,Hungary,Friendly,FALSE,FALSE,0,2,loss,1488.753,1525.596,-36.843000000000075,0.312656
330,1911-12-17,Germany,Hungary,Friendly,TRUE,FALSE,1,4,loss,1463.9781,1534.9757,-70.99759999999992,0.541641
330,1911-12-17,Hungary,Germany,Friendly,FALSE,FALSE,4,1,win,1534.9757,1463.9781,70.99759999999992,0.458359
331,1912-01-28,France,Belgium,Friendly,TRUE,FALSE,1,1,draw,1381.2002,1516.6664,-135.46620000000007,0.449137
331,1912-01-28,Belgium,France,Friendly,FALSE,FALSE,1,1,draw,1516.6664,1381.2002,135.46620000000007,0.550863
332,1912-02-10,Northern Ireland,England,British Home Championship,TRUE,FALSE,1,6,loss,1274.8895,1775.6263,-500.7367999999999,0.090559
332,1912-02-10,England,Northern Ireland,British Home Championship,FALSE,FALSE,6,1,win,1775.6263,1274.8895,500.7367999999999,0.909441
333,1912-02-10,France,Catalonia,Friendly,TRUE,FALSE,7,0,win,1382.2175,1500,-117.78250000000003,0.474431
333,1912-02-10,Catalonia,France,Friendly,FALSE,FALSE,0,7,loss,1500,1382.2175,117.78250000000003,0.525569
334,1912-02-18,France,Switzerland,Friendly,TRUE,FALSE,4,1,win,1405.8681,1476.9911,-71.12300000000005,0.541462
334,1912-02-18,Switzerland,France,Friendly,FALSE,FALSE,1,4,loss,1476.9911,1405.8681,71.12300000000005,0.458538
335,1912-02-20,Belgium,Switzerland,Friendly,TRUE,FALSE,9,2,win,1515.6491,1460.9423,54.70680000000016,0.709007
335,1912-02-20,Switzerland,Belgium,Friendly,FALSE,FALSE,2,9,loss,1460.9423,1515.6491,-54.70680000000016,0.290993
336,1912-03-02,Scotland,Wales,British Home Championship,TRUE,FALSE,1,0,win,1620.8536,1413.8228,207.0308,0.854135
336,1912-03-02,Wales,Scotland,British Home Championship,FALSE,FALSE,0,1,loss,1413.8228,1620.8536,-207.0308,0.145865
337,1912-03-10,Belgium,Netherlands,Friendly,TRUE,FALSE,1,2,loss,1528.7438,1650.5434,-121.79960000000005,0.468669
337,1912-03-10,Netherlands,Belgium,Friendly,FALSE,FALSE,2,1,win,1650.5434,1528.7438,121.79960000000005,0.531331
338,1912-03-11,Wales,England,British Home Championship,TRUE,FALSE,0,2,loss,1409.4469,1781.0599,-371.61300000000006,0.173141
338,1912-03-11,England,Wales,British Home Championship,FALSE,FALSE,2,0,win,1781.0599,1409.4469,371.61300000000006,0.826859
339,1912-03-16,Northern Ireland,Scotland,British Home Championship,TRUE,FALSE,1,4,loss,1269.4559,1625.2295,-355.7736,0.186586
339,1912-03-16,Scotland,Northern Ireland,British Home Championship,FALSE,FALSE,4,1,win,1625.2295,1269.4559,355.7736,0.813414
340,1912-03-17,Italy,France,Friendly,TRUE,FALSE,3,4,loss,1465.2301,1421.9169,43.31320000000005,0.695292
340,1912-03-17,France,Italy,Friendly,FALSE,FALSE,4,3,win,1421.9169,1465.2301,-43.31320000000005,0.304708
341,1912-03-23,Scotland,England,British Home Championship,TRUE,FALSE,1,1,draw,1635.0252,1788.8512,-153.82600000000002,0.423152
341,1912-03-23,England,Scotland,British Home Championship,FALSE,FALSE,1,1,draw,1788.8512,1635.0252,153.82600000000002,0.576848
342,1912-03-24,Netherlands,Germany,Friendly,TRUE,FALSE,5,5,draw,1659.9168,1445.0207,214.89609999999993,0.859686
342,1912-03-24,Germany,Netherlands,Friendly,FALSE,FALSE,5,5,draw,1445.0207,1659.9168,-214.89609999999993,0.140314
343,1912-04-13,Wales,Northern Ireland,British Home Championship,TRUE,FALSE,2,3,loss,1401.6556,1259.6602,141.99540000000002,0.801077
343,1912-04-13,Northern Ireland,Wales,British Home Championship,FALSE,FALSE,3,2,win,1259.6602,1401.6556,-141.99540000000002,0.198923
344,1912-04-14,Hungary,Germany,Friendly,TRUE,FALSE,4,4,draw,1553.9331,1452.2144,101.7186999999999,0.761548
344,1912-04-14,Germany,Hungary,Friendly,FALSE,FALSE,4,4,draw,1452.2144,1553.9331,-101.7186999999999,0.238452
345,1912-04-18,Jersey,Guernsey,Muratti Vase,TRUE,FALSE,3,3,draw,1553.9685,1546.269,7.699499999999944,0.650211
345,1912-04-18,Guernsey,Jersey,Muratti Vase,FALSE,FALSE,3,3,draw,1546.269,1553.9685,-7.699499999999944,0.349789
346,1912-04-19,Jersey,Guernsey,Muratti Vase,TRUE,FALSE,2,5,loss,1549.4622,1550.7753,-1.3131000000000768,0.638322
346,1912-04-19,Guernsey,Jersey,Muratti Vase,FALSE,FALSE,5,2,win,1550.7753,1549.4622,1.3131000000000768,0.361678
347,1912-04-25,Guernsey,Alderney,Muratti Vase,TRUE,FALSE,4,0,win,1584.2872,1399.7625,184.52469999999994,0.837243
347,1912-04-25,Alderney,Guernsey,Muratti Vase,FALSE,FALSE,0,4,loss,1399.7625,1584.2872,-184.52469999999994,0.162757
348,1912-04-28,Netherlands,Belgium,Friendly,TRUE,FALSE,4,3,win,1652.7231,1519.3704,133.3526999999999,0.79303
348,1912-04-28,Belgium,Netherlands,Friendly,FALSE,FALSE,3,4,loss,1519.3704,1652.7231,-133.3526999999999,0.20697
349,1912-05-05,Austria,Hungary,Friendly,TRUE,FALSE,1,1,draw,1479.3733,1548.7021,-69.3288,0.544025
349,1912-05-05,Hungary,Austria,Friendly,FALSE,FALSE,1,1,draw,1548.7021,1479.3733,69.3288,0.455975
350,1912-05-05,Switzerland,Germany,Friendly,TRUE,FALSE,1,2,loss,1447.8476,1457.4454,-9.597800000000007,0.627241
350,1912-05-05,Germany,Switzerland,Friendly,FALSE,FALSE,2,1,win,1457.4454,1447.8476,9.597800000000007,0.372759
351,1912-05-06,Russia,Finland,Friendly,TRUE,FALSE,1,1,draw,1512.5816,1477.4599,35.12169999999992,0.685211
351,1912-05-06,Finland,Russia,Friendly,FALSE,FALSE,1,1,draw,1477.4599,1512.5816,-35.12169999999992,0.314789
352,1912-06-16,Norway,Sweden,Friendly,TRUE,FALSE,1,2,loss,1447.4735,1537.2153,-89.74180000000001,0.514758
352,1912-06-16,Sweden,Norway,Friendly,FALSE,FALSE,2,1,win,1537.2153,1447.4735,89.74180000000001,0.485242
353,1912-06-20,Sweden,Hungary,Friendly,TRUE,FALSE,2,2,draw,1547.5105,1549.5826,-2.072099999999864,0.637312
353,1912-06-20,Hungary,Sweden,Friendly,FALSE,FALSE,2,2,draw,1549.5826,1547.5105,2.072099999999864,0.362688
354,1912-06-23,Norway,Hungary,Friendly,TRUE,FALSE,0,6,loss,1437.1783,1552.3288,-115.15049999999997,0.47821
354,1912-06-23,Hungary,Norway,Friendly,FALSE,FALSE,6,0,win,1552.3288,1437.1783,115.15049999999997,0.52179
355,1912-06-27,Sweden,Finland,Friendly,TRUE,FALSE,7,1,win,1544.7643,1481.1641,63.600200000000086,0.719455
355,1912-06-27,Finland,Sweden,Friendly,FALSE,FALSE,1,7,loss,1481.1641,1544.7643,-63.600200000000086,0.280545
356,1912-06-29,Finland,Italy,Olympic Games,TRUE,TRUE,3,2,win,1469.2409,1451.3243,17.916600000000017,0.525761
356,1912-06-29,Italy,Finland,Olympic Games,FALSE,TRUE,2,3,loss,1451.3243,1469.2409,-17.916600000000017,0.474239
357,1912-06-29,Austria,Germany,Olympic Games,TRUE,TRUE,5,1,win,1478.4928,1469.9902,8.50260000000003,0.512234
357,1912-06-29,Germany,Austria,Olympic Games,FALSE,TRUE,1,5,loss,1469.9902,1478.4928,-8.50260000000003,0.487766
358,1912-06-29,Sweden,Netherlands,Olympic Games,TRUE,FALSE,3,4,loss,1556.6875,1656.8625,-100.17499999999995,0.499748
358,1912-06-29,Netherlands,Sweden,Olympic Games,FALSE,FALSE,4,3,win,1656.8625,1556.6875,100.17499999999995,0.500252
359,1912-06-30,Finland,Russia,Olympic Games,TRUE,TRUE,2,1,win,1483.4681,1508.8774,-25.40930000000003,0.463498
359,1912-06-30,Russia,Finland,Olympic Games,FALSE,TRUE,1,2,loss,1508.8774,1483.4681,25.40930000000003,0.536502
360,1912-06-30,Denmark,Norway,Olympic Games,TRUE,TRUE,7,0,win,1546.408,1416.8544,129.55359999999996,0.678256
360,1912-06-30,Norway,Denmark,Olympic Games,FALSE,TRUE,0,7,loss,1416.8544,1546.408,-129.55359999999996,0.321744
361,1912-06-30,Netherlands,Austria,Olympic Games,TRUE,TRUE,3,1,win,1671.8549,1505.9296,165.9253000000001,0.722148
361,1912-06-30,Austria,Netherlands,Olympic Games,FALSE,TRUE,1,3,loss,1505.9296,1671.8549,-165.9253000000001,0.277852
362,1912-07-01,Austria,Norway,Olympic Games,TRUE,TRUE,1,0,win,1493.4263,1395.1367,98.28960000000006,0.637794
362,1912-07-01,Norway,Austria,Olympic Games,FALSE,TRUE,0,1,loss,1395.1367,1493.4263,-98.28960000000006,0.362206
363,1912-07-01,Germany,Russia,Olympic Games,TRUE,TRUE,16,0,win,1442.5534,1492.7823,-50.22890000000007,0.428214
363,1912-07-01,Russia,Germany,Olympic Games,FALSE,TRUE,0,16,loss,1492.7823,1442.5534,50.22890000000007,0.571786
364,1912-07-01,Sweden,Italy,Olympic Games,TRUE,FALSE,0,1,loss,1541.6951,1437.0971,104.59799999999996,0.764545
364,1912-07-01,Italy,Sweden,Olympic Games,FALSE,FALSE,1,0,win,1437.0971,1541.6951,-104.59799999999996,0.235455
365,1912-07-02,Denmark,Netherlands,Olympic Games,TRUE,TRUE,4,1,win,1568.1257,1684.3582,-116.23249999999985,0.338701
365,1912-07-02,Netherlands,Denmark,Olympic Games,FALSE,TRUE,1,4,loss,1684.3582,1568.1257,116.23249999999985,0.661299
366,1912-07-03,Hungary,Germany,Olympic Games,TRUE,TRUE,3,1,win,1572.6527,1500.4467,72.20600000000013,0.602442
366,1912-07-03,Germany,Hungary,Olympic Games,FALSE,TRUE,1,3,loss,1500.4467,1572.6527,-72.20600000000013,0.397558
367,1912-07-03,Austria,Italy,Olympic Games,TRUE,TRUE,5,1,win,1504.2925,1460.0334,44.25909999999999,0.563352
367,1912-07-03,Italy,Austria,Olympic Games,FALSE,TRUE,1,5,loss,1460.0334,1504.2925,-44.25909999999999,0.436648
368,1912-07-03,Norway,Russia,Friendly,TRUE,TRUE,2,1,win,1384.2705,1434.889,-50.61849999999981,0.427665
368,1912-07-03,Russia,Norway,Friendly,FALSE,TRUE,1,2,loss,1434.889,1384.2705,50.61849999999981,0.572335
369,1912-07-04,Netherlands,Finland,Olympic Games,TRUE,TRUE,9,0,win,1649.64,1499.5632,150.07680000000005,0.703477
369,1912-07-04,Finland,Netherlands,Olympic Games,FALSE,TRUE,0,9,loss,1499.5632,1649.64,-150.07680000000005,0.296523
370,1912-07-05,Hungary,Austria,Olympic Games,TRUE,TRUE,3,0,win,1590.5428,1528.854,61.6887999999999,0.587856
370,1912-07-05,Austria,Hungary,Olympic Games,FALSE,TRUE,0,3,loss,1528.854,1590.5428,-61.6887999999999,0.412144
371,1912-07-12,Russia,Hungary,Friendly,TRUE,FALSE,0,9,loss,1423.4423,1612.1804,-188.73810000000003,0.375002
371,1912-07-12,Hungary,Russia,Friendly,FALSE,FALSE,9,0,win,1612.1804,1423.4423,188.73810000000003,0.624998
372,1912-07-14,Russia,Hungary,Friendly,TRUE,FALSE,0,12,loss,1404.6922,1630.9305,-226.23829999999998,0.325922
372,1912-07-14,Hungary,Russia,Friendly,FALSE,FALSE,12,0,win,1630.9305,1404.6922,226.23829999999998,0.674078
373,1912-08-15,Uruguay,Argentina,Copa Lipton,TRUE,FALSE,2,0,win,1532.7281,1511.3887,21.33940000000007,0.667852
373,1912-08-15,Argentina,Uruguay,Copa Lipton,FALSE,FALSE,0,2,loss,1511.3887,1532.7281,-21.33940000000007,0.332148
374,1912-08-25,Uruguay,Argentina,Copa Premio Honor Uruguayo,TRUE,FALSE,3,0,win,1547.6748,1496.442,51.2328,0.704863
374,1912-08-25,Argentina,Uruguay,Copa Premio Honor Uruguayo,FALSE,FALSE,0,3,loss,1496.442,1547.6748,-51.2328,0.295137
375,1912-09-22,Argentina,Uruguay,Copa Premio Honor Argentino,TRUE,FALSE,0,1,loss,1480.9473,1563.1695,-82.22219999999993,0.525562
375,1912-09-22,Uruguay,Argentina,Copa Premio Honor Argentino,FALSE,FALSE,1,0,win,1563.1695,1480.9473,82.22219999999993,0.474438
376,1912-10-06,Argentina,Uruguay,Copa Newton,TRUE,FALSE,3,3,draw,1465.1804,1578.9364,-113.75600000000009,0.480214
376,1912-10-06,Uruguay,Argentina,Copa Newton,FALSE,FALSE,3,3,draw,1578.9364,1465.1804,113.75600000000009,0.519786
377,1912-10-06,Denmark,Germany,Friendly,TRUE,FALSE,3,1,win,1602.8439,1482.5566,120.28730000000019,0.780413
377,1912-10-06,Germany,Denmark,Friendly,FALSE,FALSE,1,3,loss,1482.5566,1602.8439,-120.28730000000019,0.219587
378,1912-11-03,Hungary,Austria,Friendly,TRUE,FALSE,4,0,win,1649.671,1507.2164,142.45460000000003,0.801498
378,1912-11-03,Austria,Hungary,Friendly,FALSE,FALSE,0,4,loss,1507.2164,1649.671,-142.45460000000003,0.198502
379,1912-11-03,Sweden,Norway,Friendly,TRUE,FALSE,4,2,win,1518.7588,1395.7172,123.04160000000002,0.783118
379,1912-11-03,Norway,Sweden,Friendly,FALSE,FALSE,2,4,loss,1395.7172,1518.7588,-123.04160000000002,0.216882
380,1912-11-17,Germany,Netherlands,Friendly,TRUE,FALSE,2,3,loss,1475.969,1671.8792,-195.91020000000003,0.365377
380,1912-11-17,Netherlands,Germany,Friendly,FALSE,FALSE,3,2,win,1671.8792,1475.969,195.91020000000003,0.634623
381,1912-12-01,Uruguay,Argentina,Friendly,TRUE,FALSE,1,3,loss,1578.3428,1465.774,112.56880000000001,0.772704
381,1912-12-01,Argentina,Uruguay,Friendly,FALSE,FALSE,3,1,win,1465.774,1578.3428,-112.56880000000001,0.227296
382,1912-12-01,Catalonia,France,Friendly,TRUE,FALSE,1,0,win,1476.3494,1435.8227,40.52670000000012,0.691883
382,1912-12-01,France,Catalonia,Friendly,FALSE,FALSE,0,1,loss,1435.8227,1476.3494,-40.52670000000012,0.308117
383,1912-12-22,Italy,Austria,Friendly,TRUE,FALSE,1,3,loss,1435.4719,1499.7726,-64.3007,0.551195
383,1912-12-22,Austria,Italy,Friendly,FALSE,FALSE,3,1,win,1499.7726,1435.4719,64.3007,0.448805
384,1913-01-12,France,Italy,Friendly,TRUE,FALSE,1,0,win,1429.6604,1418.936,10.72440000000006,0.654161
384,1913-01-12,Italy,France,Friendly,FALSE,FALSE,0,1,loss,1418.936,1429.6604,-10.72440000000006,0.345839
385,1913-01-18,Northern Ireland,Wales,British Home Championship,TRUE,FALSE,0,1,loss,1283.6925,1377.6233,-93.93079999999986,0.508733
385,1913-01-18,Wales,Northern Ireland,British Home Championship,FALSE,FALSE,1,0,win,1377.6233,1283.6925,93.93079999999986,0.491267
386,1913-02-04,Philippines,China,Far Eastern Championship Games,TRUE,FALSE,2,1,win,1500,1500,0,0.640065
386,1913-02-04,China,Philippines,Far Eastern Championship Games,FALSE,FALSE,1,2,loss,1500,1500,0,0.359935
387,1913-02-15,Northern Ireland,England,British Home Championship,TRUE,FALSE,2,1,win,1268.4305,1786.5458,-518.1153000000002,0.082651
387,1913-02-15,England,Northern Ireland,British Home Championship,FALSE,FALSE,1,2,loss,1786.5458,1268.4305,518.1153000000002,0.917349
388,1913-02-16,Belgium,France,Friendly,TRUE,FALSE,3,0,win,1515.231,1436.5772,78.65380000000005,0.736608
388,1913-02-16,France,Belgium,Friendly,FALSE,FALSE,0,3,loss,1436.5772,1515.231,-78.65380000000005,0.263392
389,1913-03-03,Wales,Scotland,British Home Championship,TRUE,FALSE,0,0,draw,1392.8853,1637.3306,-244.4453000000001,0.303329
389,1913-03-03,Scotland,Wales,British Home Championship,FALSE,FALSE,0,0,draw,1637.3306,1392.8853,244.4453000000001,0.696671
390,1913-03-09,Belgium,Netherlands,Friendly,TRUE,FALSE,3,3,draw,1524.4497,1679.1867,-154.73700000000008,0.421872
390,1913-03-09,Netherlands,Belgium,Friendly,FALSE,FALSE,3,3,draw,1679.1867,1524.4497,154.73700000000008,0.578128
391,1913-03-09,Switzerland,France,Friendly,TRUE,FALSE,1,4,loss,1435.3028,1427.3585,7.944299999999885,0.650532
391,1913-03-09,France,Switzerland,Friendly,FALSE,FALSE,4,1,win,1427.3585,1435.3028,-7.944299999999885,0.349468
392,1913-03-15,Northern Ireland,Scotland,British Home Championship,TRUE,FALSE,1,2,loss,1295.951,1631.4305,-335.4794999999999,0.204968
392,1913-03-15,Scotland,Northern Ireland,British Home Championship,FALSE,FALSE,2,1,win,1631.4305,1295.951,335.4794999999999,0.795032
393,1913-03-17,England,Wales,British Home Championship,TRUE,FALSE,4,3,win,1759.0253,1398.7854,360.23990000000003,0.933971
393,1913-03-17,Wales,England,British Home Championship,FALSE,FALSE,3,4,loss,1398.7854,1759.0253,-360.23990000000003,0.066029
394,1913-04-03,Jersey,Alderney,Muratti Vase,TRUE,TRUE,5,2,win,1515.9503,1390.6074,125.34289999999987,0.672944
394,1913-04-03,Alderney,Jersey,Muratti Vase,FALSE,TRUE,2,5,loss,1390.6074,1515.9503,-125.34289999999987,0.327056
395,1913-04-05,England,Scotland,British Home Championship,TRUE,FALSE,1,0,win,1761.0062,1637.5795,123.42669999999998,0.783494
395,1913-04-05,Scotland,England,British Home Championship,FALSE,FALSE,0,1,loss,1637.5795,1761.0062,-123.42669999999998,0.216506
396,1913-04-17,Jersey,Guernsey,Muratti Vase,TRUE,FALSE,2,4,loss,1533.1207,1593.4423,-60.32159999999999,0.556855
396,1913-04-17,Guernsey,Jersey,Muratti Vase,FALSE,FALSE,4,2,win,1593.4423,1533.1207,60.32159999999999,0.443145
397,1913-04-20,France,Luxembourg,Friendly,TRUE,FALSE,8,0,win,1450.1271,1471.8031,-21.67600000000016,0.610846
397,1913-04-20,Luxembourg,France,Friendly,FALSE,FALSE,0,8,loss,1471.8031,1450.1271,21.67600000000016,0.389154
398,1913-04-20,Netherlands,Belgium,Friendly,TRUE,FALSE,2,4,loss,1677.6241,1526.0123,151.6117999999999,0.809751
398,1913-04-20,Belgium,Netherlands,Friendly,FALSE,FALSE,4,2,win,1526.0123,1677.6241,-151.6117999999999,0.190249
399,1913-04-27,Austria,Hungary,Friendly,TRUE,FALSE,1,4,loss,1516.3085,1657.1148,-140.80629999999996,0.441544
399,1913-04-27,Hungary,Austria,Friendly,FALSE,FALSE,4,1,win,1657.1148,1516.3085,140.80629999999996,0.558456
400,1913-05-01,Italy,Belgium,Friendly,TRUE,FALSE,1,0,win,1412.0192,1550.3048,-138.28559999999993,0.445125
400,1913-05-01,Belgium,Italy,Friendly,FALSE,FALSE,0,1,loss,1550.3048,1412.0192,138.28559999999993,0.554875
401,1913-05-04,Russia,Sweden,Friendly,TRUE,FALSE,1,4,loss,1385.9517,1525.2653,-139.31359999999995,0.443663
401,1913-05-04,Sweden,Russia,Friendly,FALSE,FALSE,4,1,win,1525.2653,1385.9517,139.31359999999995,0.556337
402,1913-05-04,Switzerland,Belgium,Friendly,TRUE,FALSE,1,2,loss,1412.5342,1539.2073,-126.67309999999998,0.46169
402,1913-05-04,Belgium,Switzerland,Friendly,FALSE,FALSE,2,1,win,1539.2073,1412.5342,126.67309999999998,0.53831
403,1913-05-18,Germany,Switzerland,Friendly,TRUE,FALSE,1,2,loss,1468.6615,1403.3004,65.36109999999985,0.721496
403,1913-05-18,Switzerland,Germany,Friendly,FALSE,FALSE,2,1,win,1403.3004,1468.6615,-65.36109999999985,0.278504
404,1913-05-18,Hungary,Sweden,Friendly,TRUE,FALSE,2,0,win,1672.5688,1540.7935,131.77530000000002,0.791535
404,1913-05-18,Sweden,Hungary,Friendly,FALSE,FALSE,0,2,loss,1540.7935,1672.5688,-131.77530000000002,0.208465
405,1913-05-25,Denmark,Sweden,Friendly,TRUE,FALSE,8,0,win,1609.4315,1534.5396,74.89189999999985,0.732385
405,1913-05-25,Sweden,Denmark,Friendly,FALSE,FALSE,0,8,loss,1534.5396,1609.4315,-74.89189999999985,0.267615
406,1913-06-08,Sweden,Norway,Friendly,TRUE,FALSE,9,0,win,1521.8279,1389.2107,132.6171999999999,0.792334
406,1913-06-08,Norway,Sweden,Friendly,FALSE,FALSE,0,9,loss,1389.2107,1521.8279,-132.6171999999999,0.207666
407,1913-06-15,Argentina,Uruguay,Friendly,TRUE,FALSE,1,1,draw,1488.9551,1555.1617,-66.20660000000021,0.54848
407,1913-06-15,Uruguay,Argentina,Friendly,FALSE,FALSE,1,1,draw,1555.1617,1488.9551,66.20660000000021,0.45152
408,1913-06-15,Austria,Italy,Friendly,TRUE,FALSE,2,0,win,1500.8545,1423.1167,77.73779999999988,0.735584
408,1913-06-15,Italy,Austria,Friendly,FALSE,FALSE,0,2,loss,1423.1167,1500.8545,-77.73779999999988,0.264416
409,1913-07-09,Argentina,Uruguay,Friendly,TRUE,FALSE,2,1,win,1487.9855,1556.1313,-68.14580000000001,0.545714
409,1913-07-09,Uruguay,Argentina,Friendly,FALSE,FALSE,1,2,loss,1556.1313,1487.9855,68.14580000000001,0.454286
410,1913-08-15,Argentina,Uruguay,Copa Lipton,TRUE,FALSE,4,0,win,1497.0712,1547.0456,-49.97439999999983,0.571499
410,1913-08-15,Uruguay,Argentina,Copa Lipton,FALSE,FALSE,0,4,loss,1547.0456,1497.0712,49.97439999999983,0.428501
411,1913-08-31,Argentina,Uruguay,Copa Premio Honor Argentino,TRUE,FALSE,2,0,win,1521.1744,1522.9424,-1.7679999999998017,0.637717
411,1913-08-31,Uruguay,Argentina,Copa Premio Honor Argentino,FALSE,FALSE,0,2,loss,1522.9424,1521.1744,1.7679999999998017,0.362283
412,1913-09-14,Russia,Norway,Friendly,TRUE,FALSE,1,1,draw,1370.4235,1378.8274,-8.403899999999794,0.628846
412,1913-09-14,Norway,Russia,Friendly,FALSE,FALSE,1,1,draw,1378.8274,1370.4235,8.403899999999794,0.371154
413,1913-09-21,Chile,Argentina,Friendly,TRUE,FALSE,0,2,loss,1442.876,1537.4771,-94.60110000000009,0.507769
413,1913-09-21,Argentina,Chile,Friendly,FALSE,FALSE,2,0,win,1537.4771,1442.876,94.60110000000009,0.492231
414,1913-10-05,Sweden,Denmark,Friendly,TRUE,FALSE,0,10,loss,1532.2112,1622.1432,-89.93200000000002,0.514485
414,1913-10-05,Denmark,Sweden,Friendly,FALSE,FALSE,10,0,win,1622.1432,1532.2112,89.93200000000002,0.485515
415,1913-10-05,Uruguay,Argentina,Copa Premio Honor Uruguayo,TRUE,FALSE,1,0,win,1506.6397,1552.7102,-46.07050000000004,0.576993
