sport,game_id,date_utc,status,league_id,league,season,home_team_id,home_team,away_team_id,away_team,home_score,away_score
baseball,153625,2024-04-27T22:05:00Z,FT,1,MLB,2024,10,Colorado Rockies,15,Houston Astros,4,12
baseball,153631,2024-04-27T22:10:00Z,FT,1,MLB,2024,12,Detroit Tigers,16,Kansas City Royals,6,5
baseball,153632,2024-04-27T23:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,34,Tampa Bay Rays,8,7
baseball,153633,2024-04-27T23:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,25,New York Yankees,3,15
baseball,153634,2024-04-27T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,9,Cleveland Guardians,2,4
baseball,153635,2024-04-28T00:40:00Z,FT,1,MLB,2024,30,San Diego Padres,27,Philadelphia Phillies,1,5
baseball,153636,2024-04-28T01:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,28,Pittsburgh Pirates,3,4
baseball,153637,2024-04-28T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,22,Minnesota Twins,5,16
baseball,153638,2024-04-28T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,2,Arizona Diamondbacks,3,1
baseball,153639,2024-04-28T17:35:00Z,FT,1,MLB,2024,3,Atlanta Braves,9,Cleveland Guardians,4,3
baseball,153640,2024-04-28T17:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,26,Oakland Athletics,6,7
baseball,153641,2024-04-28T17:37:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,18,Los Angeles Dodgers,3,1
baseball,153642,2024-04-28T17:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,16,Kansas City Royals,4,1
baseball,153643,2024-04-28T17:40:00Z,FT,1,MLB,2024,19,Miami Marlins,37,Washington Nationals,9,12
baseball,153644,2024-04-28T17:40:00Z,FT,1,MLB,2024,24,New York Mets,33,St.Louis Cardinals,4,2
baseball,153645,2024-04-28T18:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,34,Tampa Bay Rays,4,2
baseball,153646,2024-04-28T18:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,25,New York Yankees,5,15
baseball,153647,2024-04-28T18:35:00Z,FT,1,MLB,2024,35,Texas Rangers,8,Cincinnati Reds,4,3
baseball,153648,2024-04-28T20:05:00Z,FT,1,MLB,2024,10,Colorado Rockies,15,Houston Astros,2,8
baseball,153650,2024-04-28T20:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,28,Pittsburgh Pirates,3,2
baseball,153651,2024-04-28T20:07:00Z,FT,1,MLB,2024,17,Los Angeles Angels,22,Minnesota Twins,5,11
baseball,153652,2024-04-28T20:10:00Z,FT,1,MLB,2024,30,San Diego Padres,27,Philadelphia Phillies,6,8
baseball,153653,2024-04-28T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,2,Arizona Diamondbacks,2,3
baseball,153649,2024-04-28T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,6,Chicago Cubs,5,4
baseball,153655,2024-04-29T22:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,25,New York Yankees,2,0
baseball,153657,2024-04-29T22:40:00Z,FT,1,MLB,2024,19,Miami Marlins,37,Washington Nationals,2,7
baseball,153658,2024-04-29T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,16,Kansas City Royals,6,5
baseball,153659,2024-04-29T23:10:00Z,FT,1,MLB,2024,24,New York Mets,6,Chicago Cubs,1,3
baseball,153660,2024-04-29T23:40:00Z,FT,1,MLB,2024,7,Chicago White Sox,22,Minnesota Twins,2,3
baseball,153661,2024-04-29T23:40:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,34,Tampa Bay Rays,0,1
baseball,153662,2024-04-30T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,27,Philadelphia Phillies,6,5
baseball,153654,2024-04-30T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,18,Los Angeles Dodgers,4,8
baseball,153663,2024-04-30T01:40:00Z,FT,1,MLB,2024,26,Oakland Athletics,28,Pittsburgh Pirates,5,1
baseball,153664,2024-04-30T01:40:00Z,FT,1,MLB,2024,30,San Diego Padres,8,Cincinnati Reds,2,5
baseball,153665,2024-04-30T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,3,Atlanta Braves,2,1
baseball,153656,2024-04-30T19:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,33,St.Louis Cardinals,1,2
baseball,153668,2024-04-30T22:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,25,New York Yankees,4,2
baseball,153669,2024-04-30T22:40:00Z,FT,1,MLB,2024,19,Miami Marlins,10,Colorado Rockies,7,6
baseball,153670,2024-04-30T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,33,St.Louis Cardinals,11,6
baseball,153671,2024-04-30T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,16,Kansas City Royals,1,4
baseball,153672,2024-04-30T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,31,San Francisco Giants,4,0
baseball,153673,2024-04-30T23:10:00Z,FT,1,MLB,2024,24,New York Mets,6,Chicago Cubs,4,2
baseball,153674,2024-04-30T23:40:00Z,FT,1,MLB,2024,7,Chicago White Sox,22,Minnesota Twins,5,6
baseball,153675,2024-04-30T23:40:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,34,Tampa Bay Rays,8,2
baseball,153676,2024-05-01T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,37,Washington Nationals,7,1
baseball,153667,2024-05-01T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,9,Cleveland Guardians,10,9
baseball,153677,2024-05-01T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,27,Philadelphia Phillies,5,7
baseball,153666,2024-05-01T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,18,Los Angeles Dodgers,4,3
baseball,153678,2024-05-01T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,3,Atlanta Braves,3,2
baseball,153679,2024-05-01T01:40:00Z,FT,1,MLB,2024,26,Oakland Athletics,28,Pittsburgh Pirates,5,2
baseball,153680,2024-05-01T01:40:00Z,FT,1,MLB,2024,30,San Diego Padres,8,Cincinnati Reds,6,4
baseball,153681,2024-05-01T17:10:00Z,FT,1,MLB,2024,12,Detroit Tigers,33,St.Louis Cardinals,4,1
baseball,153682,2024-05-01T17:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,34,Tampa Bay Rays,7,1
baseball,153683,2024-05-01T18:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,22,Minnesota Twins,5,10
baseball,153684,2024-05-01T19:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,16,Kansas City Royals,1,6
baseball,153685,2024-05-01T19:37:00Z,FT,1,MLB,2024,26,Oakland Athletics,28,Pittsburgh Pirates,4,0
baseball,153686,2024-05-01T19:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,3,Atlanta Braves,2,5
baseball,153689,2024-05-01T20:07:00Z,FT,1,MLB,2024,17,Los Angeles Angels,27,Philadelphia Phillies,1,2
baseball,153690,2024-05-01T20:10:00Z,FT,1,MLB,2024,30,San Diego Padres,8,Cincinnati Reds,6,2
baseball,153691,2024-05-01T22:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,25,New York Yankees,0,2
baseball,153692,2024-05-01T22:40:00Z,FT,1,MLB,2024,19,Miami Marlins,10,Colorado Rockies,4,1
baseball,153693,2024-05-01T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,31,San Francisco Giants,6,2
baseball,153694,2024-05-01T23:10:00Z,FT,1,MLB,2024,24,New York Mets,6,Chicago Cubs,0,1
baseball,153695,2024-05-02T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,37,Washington Nationals,0,1
baseball,153687,2024-05-02T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,9,Cleveland Guardians,2,3
baseball,153688,2024-05-02T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,18,Los Angeles Dodgers,0,8
baseball,153696,2024-05-02T16:10:00Z,FT,1,MLB,2024,19,Miami Marlins,10,Colorado Rockies,5,4
baseball,153697,2024-05-02T17:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,25,New York Yankees,7,2
baseball,153698,2024-05-02T17:10:00Z,FT,1,MLB,2024,24,New York Mets,6,Chicago Cubs,7,6
baseball,153699,2024-05-02T17:35:00Z,FT,1,MLB,2024,5,Boston Red Sox,31,San Francisco Giants,1,3
baseball,153700,2024-05-02T18:35:00Z,FT,1,MLB,2024,35,Texas Rangers,37,Washington Nationals,6,0
baseball,153701,2024-05-03T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,9,Cleveland Guardians,8,2
baseball,153702,2024-05-03T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,20,Milwaukee Brewers,1,3
baseball,153707,2024-05-03T22:40:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,31,San Francisco Giants,4,3
baseball,153708,2024-05-03T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,10,Colorado Rockies,2,3
baseball,153709,2024-05-03T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,36,Toronto Blue Jays,9,3
baseball,153710,2024-05-03T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,24,New York Mets,10,8
baseball,153711,2024-05-03T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,12,Detroit Tigers,2,1
baseball,153704,2024-05-03T23:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,17,Los Angeles Angels,0,6
baseball,153712,2024-05-03T23:40:00Z,FT,1,MLB,2024,16,Kansas City Royals,35,Texas Rangers,7,1
baseball,153705,2024-05-04T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,32,Seattle Mariners,5,3
baseball,153713,2024-05-04T00:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,5,Boston Red Sox,5,2
baseball,153714,2024-05-04T00:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,7,Chicago White Sox,3,0
baseball,153706,2024-05-04T00:50:00Z,FT,1,MLB,2024,8,Cincinnati Reds,4,Baltimore Orioles,0,3
baseball,153703,2024-05-04T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,30,San Diego Padres,1,7
baseball,153715,2024-05-04T01:40:00Z,FT,1,MLB,2024,26,Oakland Athletics,19,Miami Marlins,3,1
baseball,153716,2024-05-04T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,3,Atlanta Braves,4,3
baseball,153717,2024-05-04T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,12,Detroit Tigers,5,3
baseball,153718,2024-05-04T18:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,5,Boston Red Sox,3,1
baseball,153719,2024-05-04T18:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,7,Chicago White Sox,5,6
baseball,153720,2024-05-04T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,20,Milwaukee Brewers,6,5
baseball,153725,2024-05-04T20:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,10,Colorado Rockies,1,0
baseball,153726,2024-05-04T20:05:00Z,FT,1,MLB,2024,37,Washington Nationals,36,Toronto Blue Jays,3,6
baseball,153727,2024-05-04T20:07:00Z,FT,1,MLB,2024,26,Oakland Athletics,19,Miami Marlins,20,4
baseball,153728,2024-05-04T22:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,31,San Francisco Giants,14,3
baseball,153722,2024-05-04T22:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,17,Los Angeles Angels,7,1
baseball,153729,2024-05-04T22:40:00Z,FT,1,MLB,2024,8,Cincinnati Reds,4,Baltimore Orioles,1,2
baseball,153730,2024-05-04T23:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,35,Texas Rangers,4,15
baseball,153723,2024-05-04T23:15:00Z,FT,1,MLB,2024,15,Houston Astros,32,Seattle Mariners,0,5
baseball,153724,2024-05-04T23:15:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,24,New York Mets,3,1
baseball,153721,2024-05-05T00:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,30,San Diego Padres,1,13
baseball,153731,2024-05-05T01:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,3,Atlanta Braves,11,2
baseball,153732,2024-05-05T17:35:00Z,FT,1,MLB,2024,25,New York Yankees,12,Detroit Tigers,5,2
baseball,153733,2024-05-05T17:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,10,Colorado Rockies,5,3
baseball,153734,2024-05-05T17:35:00Z,FT,1,MLB,2024,37,Washington Nationals,36,Toronto Blue Jays,11,8
baseball,153735,2024-05-05T17:40:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,24,New York Mets,7,6
baseball,153742,2024-05-05T17:40:00Z,FT,1,MLB,2024,9,Cleveland Guardians,17,Los Angeles Angels,4,1
baseball,153737,2024-05-05T18:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,35,Texas Rangers,2,3
baseball,153738,2024-05-05T18:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,5,Boston Red Sox,2,9
baseball,153743,2024-05-05T18:10:00Z,FT,1,MLB,2024,15,Houston Astros,32,Seattle Mariners,4,5
baseball,153739,2024-05-05T18:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,7,Chicago White Sox,1,5
baseball,153740,2024-05-05T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,20,Milwaukee Brewers,5,0
baseball,153744,2024-05-05T20:07:00Z,FT,1,MLB,2024,26,Oakland Athletics,19,Miami Marlins,3,12
baseball,153741,2024-05-05T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,30,San Diego Padres,11,4
baseball,153745,2024-05-05T20:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,4,Baltimore Orioles,1,11
baseball,153746,2024-05-05T20:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,3,Atlanta Braves,5,1
baseball,153736,2024-05-05T23:10:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,31,San Francisco Giants,5,4
baseball,153748,2024-05-06T20:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,31,San Francisco Giants,6,1
baseball,153747,2024-05-06T22:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,12,Detroit Tigers,2,1
baseball,153749,2024-05-06T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,17,Los Angeles Angels,4,1
baseball,153750,2024-05-06T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,7,Chicago White Sox,8,2
baseball,153752,2024-05-06T23:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,20,Milwaukee Brewers,3,2
baseball,153751,2024-05-06T23:40:00Z,FT,1,MLB,2024,6,Chicago Cubs,30,San Diego Padres,3,6
baseball,153753,2024-05-06T23:40:00Z,FT,1,MLB,2024,22,Minnesota Twins,32,Seattle Mariners,3,1
baseball,153754,2024-05-06T23:45:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,24,New York Mets,3,4
baseball,153755,2024-05-07T01:40:00Z,FT,1,MLB,2024,26,Oakland Athletics,35,Texas Rangers,2,4
baseball,153756,2024-05-07T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,19,Miami Marlins,6,3
baseball,153757,2024-05-07T19:37:00Z,FT,1,MLB,2024,26,Oakland Athletics,35,Texas Rangers,8,15
baseball,153758,2024-05-07T22:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,12,Detroit Tigers,7,11
baseball,153759,2024-05-07T22:40:00Z,FT,1,MLB,2024,8,Cincinnati Reds,2,Arizona Diamondbacks,2,6
baseball,153760,2024-05-07T22:40:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,36,Toronto Blue Jays,10,1
baseball,153761,2024-05-07T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,17,Los Angeles Angels,0,9
baseball,153762,2024-05-07T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,4,Baltimore Orioles,3,0
baseball,153763,2024-05-07T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,7,Chicago White Sox,5,1
baseball,153764,2024-05-07T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,15,Houston Astros,10,3
baseball,153765,2024-05-07T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,5,Boston Red Sox,4,2
baseball,153766,2024-05-07T23:40:00Z,FT,1,MLB,2024,22,Minnesota Twins,32,Seattle Mariners,6,10
baseball,153767,2024-05-07T23:40:00Z,FT,1,MLB,2024,16,Kansas City Royals,20,Milwaukee Brewers,5,6
baseball,153768,2024-05-07T23:40:00Z,FT,1,MLB,2024,6,Chicago Cubs,30,San Diego Padres,3,2
baseball,153769,2024-05-07T23:45:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,24,New York Mets,5,7
baseball,153770,2024-05-08T00:40:00Z,FT,1,MLB,2024,10,Colorado Rockies,31,San Francisco Giants,0,5
baseball,153771,2024-05-08T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,19,Miami Marlins,8,2
baseball,153773,2024-05-08T16:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,17,Los Angeles Angels,4,5
baseball,153774,2024-05-08T17:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,36,Toronto Blue Jays,3,5
baseball,153780,2024-05-08T17:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,12,Detroit Tigers,5,4
baseball,153776,2024-05-08T18:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,20,Milwaukee Brewers,6,4
baseball,153777,2024-05-08T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,30,San Diego Padres,0,3
baseball,153778,2024-05-08T19:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,19,Miami Marlins,3,1
baseball,153772,2024-05-08T19:37:00Z,FT,1,MLB,2024,26,Oakland Athletics,35,Texas Rangers,9,4
baseball,153779,2024-05-08T22:37:00Z,FT,1,MLB,2024,26,Oakland Athletics,35,Texas Rangers,11,12
baseball,153781,2024-05-08T22:40:00Z,FT,1,MLB,2024,8,Cincinnati Reds,2,Arizona Diamondbacks,3,4
baseball,153782,2024-05-08T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,4,Baltimore Orioles,6,7
baseball,153783,2024-05-08T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,7,Chicago White Sox,1,4
baseball,153784,2024-05-08T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,15,Houston Astros,9,4
baseball,153785,2024-05-08T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,5,Boston Red Sox,5,0
baseball,153786,2024-05-08T23:40:00Z,FT,1,MLB,2024,22,Minnesota Twins,32,Seattle Mariners,6,3
baseball,153787,2024-05-09T00:40:00Z,FT,1,MLB,2024,10,Colorado Rockies,31,San Francisco Giants,6,8
baseball,153788,2024-05-09T17:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,2,Arizona Diamondbacks,4,5
baseball,153789,2024-05-09T17:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,32,Seattle Mariners,11,1
baseball,153790,2024-05-09T19:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,31,San Francisco Giants,9,1
baseball,153791,2024-05-09T21:05:00Z,FT,1,MLB,2024,25,New York Yankees,15,Houston Astros,3,4
baseball,153792,2024-05-09T23:40:00Z,FT,1,MLB,2024,7,Chicago White Sox,9,Cleveland Guardians,3,2
baseball,153793,2024-05-09T23:40:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,33,St.Louis Cardinals,7,1
baseball,153794,2024-05-10T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,16,Kansas City Royals,4,10
baseball,153795,2024-05-10T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,15,Houston Astros,2,5
baseball,153796,2024-05-10T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,6,Chicago Cubs,2,7
baseball,153797,2024-05-10T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,25,New York Yankees,0,2
baseball,153798,2024-05-10T23:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,2,Arizona Diamondbacks,4,2
baseball,153799,2024-05-10T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,22,Minnesota Twins,2,3
baseball,153800,2024-05-10T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,37,Washington Nationals,1,5
baseball,153801,2024-05-10T23:10:00Z,FT,1,MLB,2024,19,Miami Marlins,27,Philadelphia Phillies,2,8
baseball,153802,2024-05-10T23:10:00Z,FT,1,MLB,2024,24,New York Mets,3,Atlanta Braves,2,4
baseball,153803,2024-05-10T23:40:00Z,FT,1,MLB,2024,7,Chicago White Sox,9,Cleveland Guardians,6,3
baseball,153804,2024-05-11T00:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,33,St.Louis Cardinals,11,2
baseball,153805,2024-05-11T00:40:00Z,FT,1,MLB,2024,10,Colorado Rockies,35,Texas Rangers,4,2
baseball,153806,2024-05-11T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,16,Kansas City Royals,1,2
baseball,153807,2024-05-11T01:40:00Z,FT,1,MLB,2024,30,San Diego Padres,18,Los Angeles Dodgers,2,1
baseball,153808,2024-05-11T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,26,Oakland Athletics,8,1
baseball,153809,2024-05-11T02:15:00Z,FT,1,MLB,2024,31,San Francisco Giants,8,Cincinnati Reds,2,4
baseball,153810,2024-05-11T19:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,22,Minnesota Twins,10,8
baseball,153811,2024-05-11T20:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,2,Arizona Diamondbacks,5,4
baseball,153812,2024-05-11T20:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,6,Chicago Cubs,10,9
baseball,153813,2024-05-11T20:10:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,25,New York Yankees,7,2
baseball,153814,2024-05-11T20:10:00Z,FT,1,MLB,2024,24,New York Mets,3,Atlanta Braves,1,4
baseball,153815,2024-05-11T20:10:00Z,FT,1,MLB,2024,19,Miami Marlins,27,Philadelphia Phillies,3,8
baseball,153816,2024-05-11T20:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,37,Washington Nationals,4,2
baseball,153817,2024-05-11T22:10:00Z,FT,1,MLB,2024,12,Detroit Tigers,15,Houston Astros,8,2
baseball,153818,2024-05-11T23:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,9,Cleveland Guardians,3,1
baseball,153819,2024-05-11T23:15:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,33,St.Louis Cardinals,5,3
baseball,153820,2024-05-11T23:15:00Z,FT,1,MLB,2024,31,San Francisco Giants,8,Cincinnati Reds,5,1
baseball,153821,2024-05-12T00:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,35,Texas Rangers,8,3
baseball,153822,2024-05-12T00:40:00Z,FT,1,MLB,2024,30,San Diego Padres,18,Los Angeles Dodgers,0,5
baseball,153823,2024-05-12T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,16,Kansas City Royals,9,3
baseball,153824,2024-05-12T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,26,Oakland Athletics,1,8
baseball,153825,2024-05-12T17:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,2,Arizona Diamondbacks,2,9
baseball,153826,2024-05-12T17:35:00Z,FT,1,MLB,2024,5,Boston Red Sox,37,Washington Nationals,3,2
baseball,153827,2024-05-12T17:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,6,Chicago Cubs,4,5
baseball,153828,2024-05-12T17:37:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,22,Minnesota Twins,1,5
baseball,153829,2024-05-12T17:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,15,Houston Astros,3,9
baseball,153830,2024-05-12T17:40:00Z,FT,1,MLB,2024,19,Miami Marlins,27,Philadelphia Phillies,7,6
baseball,153832,2024-05-12T17:40:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,25,New York Yankees,6,10
baseball,153833,2024-05-12T18:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,33,St.Louis Cardinals,3,4
baseball,153834,2024-05-12T18:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,9,Cleveland Guardians,0,7
baseball,153835,2024-05-12T19:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,35,Texas Rangers,3,1
baseball,153836,2024-05-12T20:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,8,Cincinnati Reds,6,5
baseball,153837,2024-05-12T20:07:00Z,FT,1,MLB,2024,17,Los Angeles Angels,16,Kansas City Royals,2,4
baseball,153838,2024-05-12T20:10:00Z,FT,1,MLB,2024,30,San Diego Padres,18,Los Angeles Dodgers,4,0
baseball,153839,2024-05-12T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,26,Oakland Athletics,8,4
